39491994;365;570;65;25321523,21920899,43470116,44449130,45925420,4735629,42258862,24635024,35413202,45407603,42940692,43010606,40715037
16718236;1095;384;43;13870400,15135331,15141768,16980234,11212395,15164845,15073778,12321843,5966548,15123285,13291387,12166717
30480798;730;294;15;30147971,32899687,30155401,19742185,22913883,31566174
21535136;1095;640;67;16947904,8089954,19015405,19546770,8950323,12886425,20000191,17622623
14948774;1095;76;24;10271611,2041427,10023675,13015048,13030121,10661490,13071310,12648508,8742288,12713490,11330537,12867445,14424215,13101496,12773595,12610780,12924317
39754151;365;41;2;41016512,40724512,44808098,42334275,42299972,6969349,38347297,45941076,42334249,44714690,45787244,37093645,46042577,41680530,57693012,38001932,45161314,46164996,40727613,44501206,45603397
32528796;730;6167;171;29520783,27386514,26799379,33915669,34591133,10909730,8955818,33055537,35280181,21025078,10068279,28956091,26975428,22766158,33915599,4911441,27264211,35342813,36099297,33915707,10969574,4552167,16257641,20179306,33915765,17947369,32637692,35189502
31398315;730;483;34;31991940,32439733,28873836,8035181,3051597,31354578,29425717,33821978,25085823
24418732;730;7198;297;24623809,19638274,32187908,24694829,16901489,21627540,7272406,23278551,23831707,21996380
40638904;365;1530;174;20835648,44183873,44264418,27807203,28400837,46536428,38929134,41647391,7598707,32077406,25649750,46043863,41502424,46483513,25649755,31569808,59037469,41406974,29405663
30448058;730;126;1;24766081,31140491,33173553,27562376,32129323,29289517,16417389,24440657,17518228,31326711
15309245;1095;281;83;12596225,16958338,1347330,12978833,10547603,6852259,5130052,13291555,10084644,7633320,461994,12517419,2913342,8250180,5023816,5266768,879699,10454751,10051942,12639219,1449974,11628927
37624419;365;2200;53;20839970,28408707,42548900,1395941,27452648,17837673,42107019,8246882,27781021,22038480,42014225,40853076,25782779,35090520,41743764,19769375,42109052,40715037,23172959
30054847;730;5238;148;31337128,16528332,21471432,31632565,32435350,30507258,31859195,29372444,32813311
42703303;365;161;8;45311611,380842,32506467,47431017
19743820;1095;348;61;12127140,10341127,18831112,8939882,18519595,10959911,12974543,19031439,18792409,12344088,18488313,17217851,13003005,15691807
28230732;730;326;32;29049888,28789091,28533060,19606055,28018764,29011180,28280082,28573459,28976628,27792725,28019673,34137278,28865493
30546378;730;246;31;33423715,31140745,24993002,21524655,32123249,8246578,28801267,31479881,32087416
33233357;730;2454;93;11646530,5458628,17431592,18570364,25563210,8407031,21973903,32551991,15073780,5906229,34801015,37231608,17589145,36420058,8312731,8692380,36466941
29235662;730;8252;289;3276866,29439331,29340964,28055334,27423495,25431145,33244554,29367517,30187929,30151850
22976976;730;8;4;22656578,15498469,22250885,19590444,14156399,32266456,18955989,21069944,22656666,19729918,19815605
21273046;1095;245;94;15171905,17320004,17796552,20163689,32270551,20099212,14969970,19821522,19824755,19941141,20259382,19821527,18181208,19830809,15787900,19901023
16194008;1095;226;37;13870400,11416961,11417120,14778499,13705768,45248777,13726988,8835729,12553940,13684791,14214201,12711258,14157147
4331996;1460;2682;100;3550016,837093,341163,2577068,380941,2247054,2696944,3001980,5378590
66066909;210;2136;163;36106017,2123683,4276356,47423429,33793991,71858847,45362172,61305354,63266023,60390382,66275282,34185460,18045966,70324150,51468439,49446136,40224283,12017724,60977821,44376799
29858272;730;3748;163;1455041,20598918,14718573,16291763,19727156,9578746,31200191,15996092,26297630,30507135
5315042;1460;374;49;6324321,899010,3919483,105576,125897,2454666,4467643,2611951,36521,437438,10766889,4223352,3908185,2565243,2139549,3382046
30415342;730;137;12;32899744,33306912,24254722,27763043,16888036,32306436,30257066,598903,9190350,21228740,18059698,22079860,27306999,30180569,17360282
14686703;1095;575;115;12226144,12492043,12815270,12901367,12649227,11424078,12874703,10511406,12560375,12976622,11906218,12872031
36837872;365;1149;36;32489988,38225926,7273409,1394061,26204050,4619802,10213292,37451950,39927215,29425717,35214913,41152324,25293387,22463564,33015758,11049690,22308190,25533154,36325095,12544750,35172218,21647483,19175036
12818929;1095;214;59;10164832,9682209,9021411,7508708,9990230,10844371,10805832,7711155,8713839,10150832,11245330,10938835,1037812,9715294,10688278,9619032,11174036,10224190
17865206;1095;9;6;11556897,14087906,15797635,44092132,13782726,11681934,11889775,16313470,16507086,15502479,16667345,9208018,14812469,16575929,15723673,16240601,14045722,15327727,12125022
16128502;1095;2695;321;15107072,13305440,10990786,8331748,12331173,14598342,2174763,14748034,8950448,14587729,8950323,7777776,14645948,14552381,10237246,14778495
39524858;365;408;47;45300643,45300646,45340902,45300808,45300652,45300648,45300658,45300668
79272445;90;552;32;38466368,9029004,70424386,80386981,14680265,23429248,81135308,63496173,56726064,62106769,37055284,4640981,7609879,41276280,3392314,32637692,12641117,9028954
20486653;1095;197;47;18335376,9490691,18131383,21944910,16982384,17012086,12286647,39427512,17886298,19300541,15755966,19404127
11409918;1095;226;65;8538304,6236961,6969829,7479558,8877960,2259785,7738218,9662379,9751744,6539600,6868722,8233769,9257113,9402271
36805121;365;3167;76;36466948,36466849,29978147,24675652,32820166,11008748,41712490,32093291,3478892,15907309,29559182,11191919,17413234,4587767,36389368,39784889,38315323
24844802;730;380;29;32028,23033413,19549190,23543463,23462342,3192297,5761450,23518731,14617229,8550510,9013105,9830517,32733685,13730934,14207609,15486842,23246140,19230206,16474309
49846788;365;491;60;44971751,41086628,54349445,27278577,29416008,53628841,34193419,36918476,51401261,12211033,45279949,44050897,54049971,36452534,47885527,54211064,52508662,30539418,47283567,15217082,16397375
40901126;365;3489;184;9794945,40795243,9080743,47715423,7936907,43922456,18771617,21610033,47100536,46883449,46411226,25277595,37912639
36411917;365;943;133;671872,31096802,16195237,12870983,25502634,23330479,36424113,14076786,840979,11139548,10623845
22419986;730;89;20;21308194,20198183,20087049,21279605,17113657,13115029
37329431;365;1469;143;38386912,42570657,38736643,42845252,38087623,34395784,41716586,41716587,40370924,41716558,39702575,42825625,41716497,41716590,41726519,42821924,39731647
8559134;1460;141;77;7288706,7294087,7277544,7308073,7135475,45436884,2165079,7221755,7143644,7221757,7461951
26057252;730;144;52;25265154,13445956,6535542,14950567,21537736,19960843,26282504,19824756,26551381,26435606,18136095,9249343,21363068,11703519
22911528;730;472;70;14206592,18844706,17774547,17496486,16095622,15565991,11255944,7891465,22050892,8305485,6324303,19587185,18659923,21172727,4223352,19042332,16900637,22118846
40184356;365;166067;754;46155229,39073441,32299330,44497156,46790597,45313862,46693825,12836776,13137212,46790535,43043660,46790642,39417711,36012210,46790708,29332820,5485594,42720956,36701213,40282527
11508265;1095;134;33;9045733,8674677,8550730,7999083,8651469,9150896,9409844,5757205,7992733,8014975
29497898;730;464;34;24776705,31708866,29630659,17522244,23414149,17070150,54955591,23182279,24433772,29879981,25532210,21388276,29475990,20322522,29540058,29966908,31064573
41523754;365;512;26;43516419,42756004,37892389,46492678,45892072,43877961,11652683,46689996,47072944,46765777,27783634,39273779,45552118,23843095,42081091,38315323
32873003;730;773;33;32127024,34388578,27567494,31070599,29573448,19065321,17318442,31470935,31665520,32439733,33584713,24234457,19000777,36159295
38050348;365;4116;134;4065923,4180375,22660599,36466953,42214923,10340852,10340077,43307536,42375732,40907063,15501080,29703641,42767002,40264606,36466919
53418547;365;5324;166;78098496,60691052,10569027,9909061,15725356,56108905,6664010,59609932,60026221,36561871,19674329,50574281,57376195,47634550,61039913,32460889,54194618,59122364
19569206;1095;1357;278;18722944,12442401,18879985,18878472,11579241,12442378,22368093,18830961,17001522,4852915,18885015,18875161,18187389
31627832;730;405;5;32602624,34472741,34734443,11868365,33768563,26970293,16320214,19219130,34472731,39511101
41425464;365;2795;153;32231465,47140493,38048017,46900313,35586268,45591421
34576953;730;367;24;30282411,35262091,37093645,37202358,36706329,38535643
13572668;1095;3316;261;10323027,8544296,10054638,10097299,11250357,8401306,2501821
40704572;365;1097;67;25374092,43915152,46166290,43545748,46166550,58915484,46408611,25775015,26048044,36388910,46781496,26977084,37451972,46536774,43878988,28016716,34185425,46096986,37753435,43913180,40795243,45167252,28651770
35002943;730;1357;185;39146018,34370339,39145316,23831494,34798985,11134091,14965586,24401683,9216116,16389622,25779768,17946299,29622943
36717664;365;837;45;35586273,41102213,5538568,39599113,41272810,34838510,40454740,37163228
21862982;1095;296;41;11070784,20114884,19923045,7332294,20610279,20601483,32556653,18561616,20401266,14613434,18560795,10502981
63281735;270;1110;43;68150817,59356899,62897061,7887281,58953004,48996113,61478483,47409079
13965895;1095;52;5;5545057,11501732,11306149,11373382,8355368,12382826,8742382,11486223,11187345,12023033,15216665,2497386,11695238,6994821
45251557;365;5037;404;34215205,12344038,49492231,51240873,32088491,11247660,32088486,44839280,48744817,8755410,47306291,7358228,32088500,12296239,35586269
42637899;365;35000;321;46963043,57779845,44562054,47972839,38697768,49720809,46729386,48477415,22514096,45749297,47691636,7569611,46694551,36466953,45426346,48827813
34740815;730;818;31;39063363,27295847,28566349,39390961,39390963,38137942,13986776,37159354,36363579
48634448;365;478;49;56243041,55753665,34734443,54171922,48664174,55457586,52103031,54541780,54175381,42082039,43666100
68721232;210;404;24;36466948,73858439,52638728,72214668,50816916,15383708,16390946,29432359,73355689,68643500,67548847,73858480,73858568,69288372,69442101,55349816,62504476,73858495,28533060,59889093,71133013,73858528,65808619,71383667,73858421
41327184;365;133934;560;47379200,47683970,31110149,30942604,46048014,26304399,430993,28928809,46204203,34559151,13137212,22514116,37086328,30055764,8937444,36467044,46565224,38474860,34004083,37196916,36487032,16826621
29825621;730;3871;193;30470529,9769092,1015548,31151282,31064460,29429592,17337619,6391573,22598166,22581200,20984220,12450717,31201054,5723425,2123683,15784996,7409884,6828970,21996476,9649138,9771055,32083120,223538,822071,29599420,10265149,23459390,17136321,5249475,4437316,7879370,16536823,17376076,24404301,10011855,8058064,13608529,24938709,12080344,12869212,10454750,8589648,27278692,6114406,4267241,25231218,26022889,7906683,29844476,9693182
41359959;365;5926;354;6481792,6033185,28478691,27608421,17407078,7699243,41109516,46892530,16276343,19815448,6825914,20826875
10787418;1460;251;46;7032545,4311682,5349220,8102853,8337073,6320328,7966313,8244721,4727411,8381460,8173717,252521,35547,7143644,4439261,380702,8539871
16259676;1095;165;48;3276866,12860774,10520142,14585610,14548535,14984590,8038389,13428631,14279545,14778362,12228604,3280766,11627135
38312547;365;288;22;39494371,26320301,43374320,44254339,42148579,39422394
92281446;14;811;111;45503140,32820166,11928359,32899752,88933482,36466828,88341709,34871919,88341725,39994490,88341723,88266268,75284477,81808351
36510316;365;34625;249;41679808,48192867,39883396,35586295,38830260,41679127,28798804,41679770
19017490;1095;287;72;18120971,15144591,18043796,16845465,17773721,12596635,10103596,16385197,17687862,12596543,13531462,67249105,24483028,11350747,17834847,17682916,17041511,23485802,17537646,17669874,12560375,17613652
56308290;365;3648;28;51209506,62178247,34734443,61948365,47988207,63340464,61493589
40025015;365;765;89;46326176,27656865,22256482,40097700,43516102,29870017,19098921,45321386,41446059,23629580,20442658,4147602,46191316,43278997,13996182,44768535,30055128,29049044,33822170,46526815
27073135;730;272;121;25392737,25226851,27257764,14287239,24287329,17383917,27562641,27883683,27338392,26370841,26729695,8926716,22242826,25385822,21996415
31381949;730;1155;17;33755171,28054884,20635478,31798727,20860616,28181643,31678660,32838669,17946344,32210322,25523299,33575670,33423652,34694810,32356830
5701380;1460;14209;236;3984936,3724713,3320621,665103,4420496,4689992,3931767,4065403,6324316,4550952
25609321;730;3823;609;17139872,18459492,11579782,19125606,23988071,19489576,25201291,19221804,2465197,23950446,22014192,11784886,8950359,20734488,14474788,11559964,19850621,12135774,186175
45597801;365;179;11;45139969,16303876,50717159,33431337,4561615,27184318,31883327
16663657;1095;199;45;14423969,8038434,14987622,14855879,15243176,15187724,15408171,11466124,12646511,11326003,15073780,8983957,12201271
24222328;730;6183;46;22766176,18459492,24129542,19118318,22872275,23045589,21931669
23468665;730;430;27;12597474,16642251,20843590,21268526,19125602,8867598,23337613,12675287,17314802,21233812,14117998,21585591,8908025,633148,21344285,21678750,2034559
51780220;365;3385;350;26594048,56210593,56179234,29400099,52374212,37892389,58724583,56045933,51997389,56179251,48774613,56179254,19538487,46734148,56179228,36701213
22944381;730;1445;355;20535905,15794978,20840644,21934600,22355900,20036386,22494543,70910961,22418068,944473,22421721,22612827,22397532,22581640
17078910;1095;6824;198;15459584,15975396,13871656,13537034,15555021,9907278,14101293,8027409,15073780,1219638,15452793,3662137,14165466,7178107,7730842,15672351
25991806;730;73;2;7936065,21236930,24448295,57758088,22430762,26023052,16044910,26181873,22998258
22944383;730;168;56;16840097,20690897,20090570,9836910,15259600,17614387,22078450,21615379,21423668,21184085,18875161
36149890;365;178;35;36484416,31413027,41186006,37166733,33423694,35074813,41185987,28922678,39936184,31294362,32021050
16128642;1095;267;39;14429744,14854097,14374307,11092740,13191589,13951366,13539441,5401643,12077712,11191217,13972117,12478550,14529476,14090523,9598364,13076446
16751235;1095;3353;26;15164804,14078789,15413199,15592369,15592406,14813501,11812958,15073983
12819075;1095;692;103;10933734,10976423,9773737,11121873,11690302,10511934,7897142,8518622,25141311
27466373;730;290;12;28036448,22375489,28006114,32071395,27524004,22243931,18669098,21045580,22375439,28278162,27991863,22375160,22375385,28053659
13277833;1095;647;42;11733840,10755041,8939846,7637537,8544296,11665674,9139147,9798446,11010000,8709672,9648661,10634454,11297393,11698009,3559034,6250043,874937,8294525,10938782,8694079
39885449;365;55145;406;40861984,61176162,42886472,17428553,39736813,44171919,36590257,35373811,44086358,37306424,33129944,42450525
21011082;1095;84;23;19125602,16341545,20099212,10214126,18573295,14226449,15402482,17320441,12654714,19714959,16282780
14921496;1095;52;14;4482414,11285455,11779528,13305614,9204527,12583281,14432405,3956342,9662299
34871954;730;110;14;38011170,35885166,36441806,39281999,38819025,38249619,37398062,38455288
8329876;1460;367;9;4057888,1213665,7309003,1240068,4120839,6638603,3616915,5040473
20552346;1095;2052;112;19791876,19510885,19663655,19510474,16134577,19515218,19514967,20099033
61479579;270;2210;134;1059232,11004288,53652502,46421799,43469865,43649152,37666059,64812684,41559361,29495953,19834292,48077662,37035606,65280087,36389364,61719355,23724508,37003530,24234814,53279935
36051612;365;2006;187;57778432,5492705,28180866,36576261,21857030,5492712,36101322,31165200,35745394,35047882,33927478,27414199,10413816,5822474,15616863
24058528;730;95;33;42068992,20376773,17698917,22728135,23450797,22759642,32234302,10162719
10263203;1460;992;169;7488033,3725890,6541220,7487271,5141072,9301511,8256011,7745666,6548558,8405071,5851184,8178978,8081555,897358,7735059,8293798,8118202,5694779,7865372,6949648
8428197;1460;209;59;6783910,6394026,5628407,6275116,4874867,2871125,6977591,6423262,7086559
21371564;1095;641;135;14376323,15860490,10029198,15615897,14071196,16314529,18337703,15390236,16895659,18912605,16912822,20807864,19970745,11780282,15207102,16947267,17758794,11579470,18835023,19973074,7287354,18660066,20499181,19060090
88709804;30;1428;195;20502285,36466835,467758,29045529,12859291,55494547,72747554,53311524,87151269,32893614,86041653,62453686,63616567,57011770,78784,4227650,53321910,21471432,55676962,79187921,56584153,20277727,795363,7920233,79502572,4200050,51897619,58486005,75703159,18266233,23996923,15221372,8858389
26876590;730;451;159;26403520,12098880,17695298,20615557,14286248,8246473,24592938,21553824,19383377,27376882,22704117,11107640,5570137,23328699,20573084,9224605,160024,23003141
26057390;730;124;4;26318596,13365806,19698970,26822814,13195808,25427111,22195117,26700462,21629490,26599349,26422072,15420861,11147701,18361152,26822816,26822470,23504460,26568527,26315576,19791725,27867250,18699768,18699769,20065149
20683438;1095;629;78;13650689,16855557,13267777,16230414,16845465,15746587,18894725,13003555,10546982,16725289,20036778,15101101,11265842,19850684,12585056,18586051,15171652,19150154,11230547,3241312,13059298,11244390,11928489,10834302
23861937;730;352;91;22840902,506886,21397672,5300841,6537804,11970798,23448848,11921973,18304150,19663319,10008761,22700031,22949983
27400882;730;383;7;27889314,27707811,27736552,27886475,32261326,22237715,27707863,13126649,26933275,27885724
24091318;730;247;42;13831689,57694124,24361453,4693801,44120985,19741531,21430428,18863774
22059702;1095;74;4;12010915,20893605,19106090,21426861,17639054,21609103,8695063,17935640,20573882,17778654
41458359;365;167;8;44641056,15977863,40556049,31348791,1733389,39251280,46410225,4836241,47769143,45452287
28023482;730;131;8;6326752,1442499,28541444,11280389,5092326,11110728,28180745,3590359,10289388,1199024,138963,7943477,6663895,4111864,22774532,15847162,2452908,3503740,15268703
35068605;730;2105;220;27111842,39247859,37727205,28242950,35586215,32504392,39393260,21170730,39392076,25389453,38916878,27459663,37920208,38104755,35456997,39392174,19803193,17860255,28640115,33952508,38825541
36641470;365;10602;104;58848743,2721992,35978057,21484588,34350829,37191893,40517690,29743901
34249410;730;282;5;25580987,33435877,29110535,562908,38628844,16938866,19437070,27547725,25254288,2902514,29163917,36756054,28267672,32669945,2170559,10052613,19437087
40147653;365;4355;291;43109954,45388379,43506117,41921106,35586324,32481013,41672374,41312984,35771385,43948091,21370812
29432519;730;1675;120;31064482,31267659,28537924,29360421,29226407,28405449,13570359,24720265,30238584,29927100
29334218;730;8865;303;8045603,7887281,27621454,29738895,15614896,18927185,28577650,14968857,30507135
55646922;365;703;59;60918496,61938816,27295843,15858408,56019405,61548949,12841591,15094047
38585861;365;39;2;43311456,30095491,43342668,40162672,26129841,39774770,18906939,40358079
5610194;1460;325;44;4406983,4876204,1320525,4781459,4390263,1822746,4845115
38738646;365;1747;82;44027875,31098820,43827943,43893512,10764391,43791854,18948963,35586324,22766158,42769398,41905145,44858428,44042495
18848472;1095;49;22;8065725,16648579,14331301,7993287,17665195,17847278,16052527,12850963,13925011,17356893,17957503
39492314;365;2532;172;36466948,12374054,25923591,44696890,38767466,44482445,25785807,35090520,45583370,12374040,12374025,44688120,44749562,43681915,44995228,45176189,44108542,29354271
37821149;365;304;2;35336289,36092804,43972550,38643585,64381864,29685321,41672778,39428938,42384221,41143410,42975062,16002747,42715740,40618269
26286816;730;306;67;26193867,27001605,27001527,27008270,8388626,27001555,15030069,27001559,22741624,27001594,27008282,27001567
18062049;1095;12;3;15715360,14074882,15642307,16799781,16373069,15337848,17080342,11588984
36281075;365;1766;187;39340545,25487460,39328741,21141608,35166857,28956082,30055764,21324278,27164888,36466820,19112666
1874681;1825;1418;168;1427782,1664455,941322,884048,423924,11272502,926711,483289
32742138;730;5697;174;34834400,34435202,28869923,26932549,6264745,17639053,32477197,31918929,36740116,14684662,23185305,35586303
33168124;730;47787;222;3051619,4490408,37289865,11134091,37289838,36370737,37289846,36230583,34027673,20004153,35236635,37289854
24320765;730;481;46;19682432,11688321,24039556,22129168,20479381,14747551,22141856,19212075,14645422,19970479,17063605,20144053,23059642,17201980,20105278,22924597,19684160,17864004,11446746,20704987,22807394,17458165,22728567,21103737
18641096;1095;234;74;12091616,12753154,11112425,4385515,17526188,17186259,11033748,16824661,15527321
57093930;330;933;74;8589920,48606693,41967047,52789640,5300810,3813451,4078380,15362061,24579409,44840916,11883829,11452537,4903160,43516089,28733018,2044219,41067901
28187390;730;37635;266;26127616,29293024,29590340,22545128,20628461,27996495,7887281,27292918,24469784,4034814
5741310;1460;4932;358;4377987,2502373,4207689,4334378,4388622,514511,3613752,4587800,4102373
36707071;365;6488;151;38257275,39744419,38489636,38296618,39883374,27494801,32936021,38315323,35346202,41122907,38116508
32840449;730;258;34;32644900,31989337,8530121,14942921,33364045,10572207,29418448,33167219,15213334,10375609,14352152,12427705,5040377,33709598
23599873;730;261;23;11106080,19084802,57221603,19824868,17033798,21581126,14782439,19065321,13459394,20549838,15502479,21689104,18786929,20896178,22305219,20285934,22638712,17301497,23303546,20823599,15643327
29203204;730;1188;119;28205831,27710508,31064527,29245424,31064658,29085939,30154878,31069782,29884666,31064667,31064476,31064573,30015070
18094855;1095;83;4;15787392,16908261,16926505,15461995,16908044,13055182,14559921,15713331,13488558,16547415,14873720,15810718,17074047
40508173;365;4881;200;37428064,46526916,9872744,40795243,46579695,43205168,66785256,16339295,19661526,46867416,37428079,45002173,37912639
13310734;1095;27;3;11685408,11043393,11577634,10544771,8273509,29690471,10630089,11387978,8501408,7501523,11356661,11529462,11292632,11577658,10397372
18160399;1095;57;11;1125987,17067817,14367564,16587245,16667343,16653620,9755401,14778362,14342300,15100986,16890942
12622610;1095;270;26;11079456,11006875,10919718,10886438,9072777,138766,9175792,5778257,10844594,10329107,8312278,10919703,10887800,9995162,10919739,10026109,8399230
22125333;1095;854;104;21068640,25144066,20840644,19884878,20856111,21724784,11579608,15494709,20703512,12075996,21423773
12393238;1095;528;62;4604771,7868744,10202251,5819888,9190165,29629755
76159767;120;1385;161;77438049,38731780,71965253,76515526,71224969,76912754,78478485,77983077
45456162;365;1856;184;35280931,29636166,51482982,50713224,52368041,15910005,49228877,44171919,55747400,17550707,500052,17550709,25513001,49528985,52099770,45540059,49283930,34185480,52616223
30481187;730;488;86;31864704,31369608,31369611,32126100,29393175,18398618,31369626,32989092,32405163,13216177,6290999,18161605,31498569,31498571,196813,16362082,14970584,20498395,11605218,14999399,24215280,30055543,27427708
24517416;730;40;5;4676928,23663228,11265707,17416997,16282780,24127786,16249099,22953612,21078831,24130160,23783857,22762035,24271637,44095862,15566168,14207609,23060538,17708636,22681386
8919852;1460;125;35;7643584,7187010,1684165,5243558,4967985,6796360,6059787,5880076,438446,4778160,7248712,1246485,3006230,1286519,7143644,3594014
16325424;1095;370;48;14852992,13686273,10842499,15065926,14952620,13793806,10169327,10538452,12598542,14450742,2202039,14338040
55712561;365;2146;108;411667,26749446,51489671,1394061,40568722,17892115,61150500,62725286,31224071,339635,7716789,27264315,58344766,61677762,12122828,47816802,58992596,49885141,61627864,22074716,15645538,19414370,28640115,29516661,60830456,18086780
32217905;730;635;57;35682954,28229007,18011032,21206814,28962721,14182690,27402920,27254364,16390319,14450742,31727031,645770,31169091,34862157,28079574,19299676,30590045,26942944,5325153,27820906,33513964,7819379,1670649,11847422
29236018;730;260;17;31064609,31064641,31064584,31064434,6956823,31064667
38869810;365;1246;93;1427233,31413027,39806532,39005221,35258735,40486544,70505790,44563603,38715059,43061203,9605727
7904053;1460;589;31;5278945,4551267,6960900,21961925,6359590,6858401,2903017,4587786,6964327,1155523,566958,6854735,6664179,5246004,6517045,9795722,6700823,5036276,4162249,4560330,3801733
15440695;1095;124;17;12289795,13533412,13710694,13438211,12872490,8069835,7594701,1496687,8702544,13366994,4080723,11496184,13274489,2507802,12648508,13737693
33495865;730;12988;315;14877889,32644164,28029350,12492199,35847368,34688012,35468906,36181836,35586063,31970801,34959826,34650316,35168277,12492190,35418939,35227550
30645049;730;1875;96;29962128,32438498,31474275,32091974,5769825,31863298,17278094,33255599,31245328,7887281,29392978,31863331,8955285,32537724,32125438
12524350;1095;219;41;8056008,6630093,8651022,10721357,10707953,10969113,10326585,10449726
18755381;1095;125;42;17009504,15841099,17570884,16295283,13121455,13579827,10356631,11978230,16507927,17071865,14156399,13756729,17947454
29956935;730;7648;306;27941248,29236936,28664401,37268424,31295593,23085991,28576076,30244616,14424305,32651862,28872215,32130495
12655436;1095;93;21;9898147,7926564,2772182,8393542,10035082,44050444,8131222,9175792,7885585,10775123,8219606,8028151,8984344,10884665,10132063
41351880;365;7644;750;34530563,47087500,47731853,42935576,44992921,38204062,47486635,47104046,24720694,36654909,17428553,10954575,47992786,24600534,35090650,11752783,24720608,47100389,32705263,46895088,36389364,36466941,22439934
42244941;365;12450;144;45773153,61621707,22514116,49226920,20646652,5188139,47087500,47104046,14960733,34435953,10330293,39011318,36466840,43169338,45514523,46140476,48110397,10869813
16522065;1095;699;244;14559787,15214053,14433003,14895113,14401035,15214226,14600690,13558739,14143990,14400329,15103099
7412567;1460;190;36;6324321,2764560,6463941,3830278,3127393,7772649,6194154,5532875,3831212,3397488,6462182,5592790,5989306,2965374
8657753;1460;897;39;5248641,7569922,1315588,3592549,7543878,7029384,7466324,5242902,3999863,4217748
14228315;1095;15;3;12904768,6680997,12766762,10417483,6979759,12450739,2454516,12242325
26286940;730;132;19;27001601,17966146,27001605,27001576,5120748,24013806,27001587,27008270,7548184,27008282,27001567
10820447;1460;41;5;8515200,7631363,8978630,8603210,21961580,5991901,7442442
16882529;1095;292;47;11461160,15218317,15565805,13113009,15271794,15343572,15382902,15338265,15102620,196893,15073854,15073983
21240678;1095;170;28;10904193,11623428,11257993,15999756,18449432,17933458,7912088,19478938,15855261,16855457,18509488,11834802,3700022,14442553,17441340,7081923,17247430,12584283,12958816,17905891,17904869,11343855,19824755,19963135
27138921;730;536;3;24917638,27295847,25489853,21115065,27850749,27261598
31202161;730;8623;53;27528897,20518466,26942939,22683462,15976673,12858697,33413546,27408491,27240347,34068685,27783181,34398000,8289858,24364757,1944630,17946305,24511003,1832220,13214197
8821617;1460;388;24;6324321,7553413,4274849,7270123,6990222,6825905,6604209,979411,5860280,7207
7674740;1460;777;43;699589,5420903,6710376,4127826,4329047,2512312,6608217,558558
29268860;730;698;90;31064672,26977092,31064650,31064645,32237734,26977073,6280392,30820042,30550468,30822542,31064504,19489138,27711598,31064598,27595800,30550457,24448698,31064667,31064444,28789021,23811429
35014598;730;35739;382;8938224,19826434,64373387,8938246,39239526,37059175,21244456,15630346,31151659,19800578,104399,18143248,32236625,16287412,4587767
39525245;365;10145;427;44768525,31987730,40554520,32400666,63145372,45248797,44930081,43094948,37275188,29573430,2751931,45347654,44750284,37044307,461396,44750304,44749755,45610212,23696364,36853623,41593976,45325055
49912706;365;2801;208;36553617,28242913,23297378,28188353,34548168,51072458,52204488,28742962,19815448,35545
36576132;365;187;4;41163031,15945266,40964233,39284055,38611244,23173165,38431406,23422607,8274416,39911793,37751753,35545523,44114324,39291894,45236585,34755513,36785562,29280031,27625916,9150684
15735685;1095;45;15;13718275,14439783,12904713,13438794,13718279,12888398,13266385,13718266,13718268,14141086
29432711;730;1923;221;16297288,5597430,29828162,23091813,29819207,11016039,493288,94092,29724939,28783084,29562456,32276149,28584534,24855000,31064476,20183934
16554891;1095;1052;131;14778400,6126690,15048739,14109483,12367820,14681325,14428015,15022141,14423220,15108885,11867700,12300474,13928795,14213050
28121995;730;482;68;26589555,27110919,15246675,28083371,26103693,28868623,13511088,28480306,16295283,13098710,22285464,26068988,24409405,1331167
18160526;1095;161;42;16940800,10972288,8021539,7095812,15859269,7352359,14668522,14429709,1154163,10182484,16515388,8399230,7095813
20781967;1095;1418;241;19824744,2410602,18456651,17064239,19583016,19631412,17387608,10728283,15385404,10937439
43686802;365;445;40;44078160,50024964,44371350,50541703,59864136,44404842,37035606,50358990,46872016,48996113,47767922,48459350,50656951
90250138;28;196;39;62058860,50663206,14287239
71048102;180;4489;270;16806267,38761381,67027142,35056234,35625774,19567439,33380469,60557111,73835311,54593212,15067690,23800510
27696045;730;1246;28;20376773,32120614,32651271,15900012,28430383,28743888,26975762,256020,17340854,26861945,28782139,22243548
76389295;120;1023;102;14965034,26913747,68609347,26913764,31570762,73543340,76897297,54654547,79580467,78462804,49980184,66062651,79092861,79580478,79044319
44243888;365;4302;68;41195330,42187094,48104165,10151622,33952519,49995433,47542571,44755180,44925890,50664664,50664374,40794648,11288889,50664286,36466919
41851840;365;970;98;29465410,46716515,47598693,48303048,47357452,40370924,43049294,36467055,12118680,6498227,47014453,48732197,18882812,12450717,46141823
50939040;365;7460;359;57917824,46824641,17417186,46889539,4103204,57409450,51462521,43010574,55378704,49098787,7913588,48018709,41954436,47872804,27520952,9849401,46497754,49121876,52608380,19577341,7534783
8395716;1460;689;117;45221443,7117637,6978183,7267658,6024046,3662289,7272659,7344885,4877049,5963897,12303611
41622472;365;204886;1238;47057860,45544086,46083942,47023528,47540140,47854924,32473172,32481013,27980054,40794648,35865204,43553631,45969884,46102045,47451518,37049413
39564613;365;23229;385;39494371,44044260,43877958,45972625,43423114,45972615,43674956,34862481,41560789,28777395,45164980,31632565,45972628,37671290,25728796,38940862,45972611
